id,date,symbol,long_short_ratio,long_account_pct,short_account_pct,taker_buy_sell_ratio,taker_buy_vol,taker_sell_vol,top_trader_long_short_ratio,bybit_funding_rate,bybit_oi,created_at
1859,2023-03-26,ETHUSDT,,,,1.1381981448743055,,,1.0652889886038843,,,2025-11-30 04:13:15
356,2023-03-26,BTCUSDT,,,,1.0652196232868054,,,1.3817802078155506,,,2025-11-29 07:33:15
1860,2023-03-27,ETHUSDT,,,,1.07997611330625,,,0.9478415504043509,,,2025-11-30 04:13:15
357,2023-03-27,BTCUSDT,,,,1.0434607476861109,,,1.2382825218665734,,,2025-11-29 07:33:15
1861,2023-03-28,ETHUSDT,,,,1.1165136499197916,,,1.00365536570658,,,2025-11-30 04:13:15
358,2023-03-28,BTCUSDT,,,,1.0299298658267362,,,1.143722870052557,,,2025-11-29 07:33:16
359,2023-03-29,BTCUSDT,,,,1.0451990292965279,,,1.5018769205773916,,,2025-11-29 07:33:16
1862,2023-03-29,ETHUSDT,,,,1.0760567263416667,,,1.3591919200011868,,,2025-11-30 04:13:16
360,2023-03-30,BTCUSDT,,,,1.0314481824409722,,,1.4600300814789877,,,2025-11-29 07:33:16
1863,2023-03-30,ETHUSDT,,,,1.030188116551736,,,1.218582163392251,,,2025-11-30 04:13:16
1864,2023-03-31,ETHUSDT,,,,1.0923965015069443,,,1.3589703740782035,,,2025-11-30 04:13:16
361,2023-03-31,BTCUSDT,,,,1.0489660125083333,,,1.3136471716493157,,,2025-11-29 07:33:16
362,2023-04-01,BTCUSDT,,,,1.0855797522625,,,1.540901169139146,,,2025-11-29 07:33:17
1865,2023-04-01,ETHUSDT,,,,1.1141642434465278,,,1.4488320673120738,,,2025-11-30 04:13:17
1866,2023-04-02,ETHUSDT,,,,1.0424774419479168,,,1.2874613492795857,,,2025-11-30 04:13:17
363,2023-04-02,BTCUSDT,,,,1.063845839686111,,,1.3909392500101143,,,2025-11-29 07:33:17
1867,2023-04-03,ETHUSDT,,,,1.0713439749614584,,,1.1666330276836958,,,2025-11-30 04:13:17
364,2023-04-03,BTCUSDT,,,,1.0318368303402776,,,1.2178467519580747,,,2025-11-29 07:33:17
1868,2023-04-04,ETHUSDT,,,,1.10162373543125,,,1.535226763821757,,,2025-11-30 04:13:17
365,2023-04-04,BTCUSDT,,,,1.0675683019559028,,,1.2008409475646442,,,2025-11-29 07:33:17
366,2023-04-05,BTCUSDT,,,,1.0590262393979168,,,1.3026295795869625,,,2025-11-29 07:33:18
1869,2023-04-05,ETHUSDT,,,,1.07133835795,,,1.770348282748191,,,2025-11-30 04:13:18
367,2023-04-06,BTCUSDT,,,,1.0410558268600694,,,1.026571680806994,,,2025-11-29 07:33:18
1870,2023-04-06,ETHUSDT,,,,1.054662459736111,,,1.3104663388943996,,,2025-11-30 04:13:18
368,2023-04-07,BTCUSDT,,,,1.0583977356083334,,,0.9775724045735853,,,2025-11-29 07:33:19
1871,2023-04-07,ETHUSDT,,,,1.0864790738236112,,,1.0778729106187672,,,2025-11-30 04:13:18
369,2023-04-08,BTCUSDT,,,,1.1089598393,,,1.0184986931938182,,,2025-11-29 07:33:19
1872,2023-04-08,ETHUSDT,,,,1.0950323527684027,,,1.074928109827054,,,2025-11-30 04:13:19
1873,2023-04-09,ETHUSDT,,,,1.1378026901319442,,,0.9828997855188866,,,2025-11-30 04:13:19
370,2023-04-09,BTCUSDT,,,,1.1258821842753473,,,1.0181482563591238,,,2025-11-29 07:33:20
1874,2023-04-10,ETHUSDT,,,,1.1486048042253474,,,1.086149055577096,,,2025-11-30 04:13:19
371,2023-04-10,BTCUSDT,,,,1.1405230237152777,,,1.4554870689745802,,,2025-11-29 07:33:20
372,2023-04-11,BTCUSDT,,,,1.1031284898552083,,,1.835186901738686,,,2025-11-29 07:33:20
1875,2023-04-11,ETHUSDT,,,,1.1212421601475695,,,1.3797733553496845,,,2025-11-30 04:13:19
1876,2023-04-12,ETHUSDT,,,,1.0896014186815972,,,1.2109681603554918,,,2025-11-30 04:13:20
373,2023-04-12,BTCUSDT,,,,1.0544179655493058,,,1.5819930745973574,,,2025-11-29 07:33:20
1877,2023-04-13,ETHUSDT,,,,1.1158116378354164,,,1.7205887080821018,,,2025-11-30 04:13:20
374,2023-04-13,BTCUSDT,,,,1.084834298569097,,,1.5837521393270835,,,2025-11-29 07:33:20
1878,2023-04-14,ETHUSDT,,,,1.0884753982840278,,,1.731647183450791,,,2025-11-30 04:13:20
375,2023-04-14,BTCUSDT,,,,1.053399567604861,,,1.4635229114196329,,,2025-11-29 07:33:21
376,2023-04-15,BTCUSDT,,,,1.1234692465045137,,,1.3405943795077917,,,2025-11-29 07:33:21
1879,2023-04-15,ETHUSDT,,,,1.1426261659954862,,,1.5652113280929572,,,2025-11-30 04:13:20
1880,2023-04-16,ETHUSDT,,,,1.086282363051736,,,1.5134072457273389,,,2025-11-30 04:13:21
377,2023-04-16,BTCUSDT,,,,1.11334058739375,,,1.2602193703699307,,,2025-11-29 07:33:21
1881,2023-04-17,ETHUSDT,,,,1.044993582396528,,,1.3746095440213206,,,2025-11-30 04:13:21
378,2023-04-17,BTCUSDT,,,,1.0586452936461805,,,0.9795306631588007,,,2025-11-29 07:33:21
379,2023-04-18,BTCUSDT,,,,1.0772745016399305,,,1.0312799346627068,,,2025-11-29 07:33:21
1882,2023-04-18,ETHUSDT,,,,1.0956299038916666,,,1.3475404252800955,,,2025-11-30 04:13:21
1883,2023-04-19,ETHUSDT,,,,1.063350421332986,,,0.9103616928999367,,,2025-11-30 04:13:21
380,2023-04-19,BTCUSDT,,,,1.0363198801989584,,,0.8362845703409769,,,2025-11-29 07:33:22
1884,2023-04-20,ETHUSDT,,,,1.0453509840774307,,,0.7590554421158885,,,2025-11-30 04:13:22
381,2023-04-20,BTCUSDT,,,,1.0557108177628471,,,0.7215902648700772,,,2025-11-29 07:33:22
1885,2023-04-21,ETHUSDT,,,,1.0534741083350694,,,0.7323375788652543,,,2025-11-30 04:13:22
382,2023-04-21,BTCUSDT,,,,1.0746897458913196,,,0.6872718278230283,,,2025-11-29 07:33:22
1886,2023-04-22,ETHUSDT,,,,1.1374133249194445,,,0.7147451272744892,,,2025-11-30 04:13:22
383,2023-04-22,BTCUSDT,,,,1.1533837946739582,,,0.7096588474216634,,,2025-11-29 07:33:22
1887,2023-04-23,ETHUSDT,,,,1.1172971752857639,,,0.6962589074053311,,,2025-11-30 04:13:23
384,2023-04-23,BTCUSDT,,,,1.103104201989236,,,0.6922076477227211,,,2025-11-29 07:33:23
1888,2023-04-24,ETHUSDT,,,,1.0817875220218751,,,0.6709006963660104,,,2025-11-30 04:13:23
385,2023-04-24,BTCUSDT,,,,1.082212235026736,,,0.6893143821628211,,,2025-11-29 07:33:23
386,2023-04-25,BTCUSDT,,,,1.103430198115972,,,0.7262867696565302,,,2025-11-29 07:33:23
1889,2023-04-25,ETHUSDT,,,,1.0654757476399306,,,0.6640494122211914,,,2025-11-30 04:13:23
1890,2023-04-26,ETHUSDT,,,,1.0958173891038194,,,0.8109542841966255,,,2025-11-30 04:13:23
387,2023-04-26,BTCUSDT,,,,1.0620541558999999,,,1.0193830063309979,,,2025-11-29 07:33:23
388,2023-04-27,BTCUSDT,,,,1.0647200586347223,,,1.1032461213495832,,,2025-11-29 07:33:24
1891,2023-04-27,ETHUSDT,,,,1.0667584983923613,,,0.8610400758924659,,,2025-11-30 04:13:24
1892,2023-04-28,ETHUSDT,,,,1.0915728929399304,,,0.8953286270732101,,,2025-11-30 04:13:24
389,2023-04-28,BTCUSDT,,,,1.0562241499770835,,,1.2226366908528175,,,2025-11-29 07:33:24
1893,2023-04-29,ETHUSDT,,,,1.1433844750427082,,,0.8695991367761132,,,2025-11-30 04:13:24
390,2023-04-29,BTCUSDT,,,,1.1136680254836806,,,1.192786069696644,,,2025-11-29 07:33:24
1894,2023-04-30,ETHUSDT,,,,1.0838868404180555,,,0.8831868750956693,,,2025-11-30 04:13:24
391,2023-04-30,BTCUSDT,,,,1.105347008945486,,,1.1787662073430132,,,2025-11-29 07:33:24
1895,2023-05-01,ETHUSDT,,,,1.1364647676315973,,,0.6788440154202127,,,2025-11-30 04:13:25
392,2023-05-01,BTCUSDT,,,,1.076510179045139,,,0.8516286386367959,,,2025-11-29 07:33:25
1896,2023-05-02,ETHUSDT,,,,1.109951203076736,,,0.7038347890014081,,,2025-11-30 04:13:25
393,2023-05-02,BTCUSDT,,,,1.1205708172600695,,,0.8153127952417251,,,2025-11-29 07:33:25
394,2023-05-03,BTCUSDT,,,,1.122625554828125,,,0.9358587959765874,,,2025-11-29 07:33:25
1897,2023-05-03,ETHUSDT,,,,1.1033507125979167,,,0.8815689627826125,,,2025-11-30 04:13:25
395,2023-05-04,BTCUSDT,,,,1.0924737367211805,,,1.0884447400883508,,,2025-11-29 07:33:25
1898,2023-05-04,ETHUSDT,,,,1.126699946909375,,,1.0420036288020773,,,2025-11-30 04:13:25
396,2023-05-05,BTCUSDT,,,,1.0679038098253473,,,1.2028614561198083,,,2025-11-29 07:33:26
1899,2023-05-05,ETHUSDT,,,,1.1122017277993055,,,1.2357352981670031,,,2025-11-30 04:13:26
1900,2023-05-06,ETHUSDT,,,,1.0424803541510417,,,1.0343769096627622,,,2025-11-30 04:13:26
397,2023-05-06,BTCUSDT,,,,1.0564988674381945,,,1.0650759207955012,,,2025-11-29 07:33:26
398,2023-05-07,BTCUSDT,,,,1.0641123274843751,,,0.9798974713496752,,,2025-11-29 07:33:26
1901,2023-05-07,ETHUSDT,,,,1.0855803051878474,,,0.8999895063867264,,,2025-11-30 04:13:26
399,2023-05-08,BTCUSDT,,,,1.050157457660764,,,0.6817023940593185,,,2025-11-29 07:33:27
1902,2023-05-08,ETHUSDT,,,,1.0538618831572917,,,0.740037729845217,,,2025-11-30 04:13:26
400,2023-05-09,BTCUSDT,,,,1.115581113342361,,,0.6238669931918006,,,2025-11-29 07:33:27
1903,2023-05-09,ETHUSDT,,,,1.0910463468197917,,,0.7204723198840213,,,2025-11-30 04:13:27
1904,2023-05-10,ETHUSDT,,,,1.099693241467014,,,0.7279745906860264,,,2025-11-30 04:13:27
401,2023-05-10,BTCUSDT,,,,1.082726523615625,,,0.6605647119563696,,,2025-11-29 07:33:27
402,2023-05-11,BTCUSDT,,,,1.079317852170486,,,0.6429652306125052,,,2025-11-29 07:33:28
1905,2023-05-11,ETHUSDT,,,,1.0667263473652777,,,0.6500014930053412,,,2025-11-30 04:13:27
403,2023-05-12,BTCUSDT,,,,1.0763960310104166,,,0.6098989683526591,,,2025-11-29 07:33:28
1906,2023-05-12,ETHUSDT,,,,1.084758749582986,,,0.641922112394728,,,2025-11-30 04:13:27
404,2023-05-13,BTCUSDT,,,,1.1055749584784722,,,0.6601675348528852,,,2025-11-29 07:33:28
1907,2023-05-13,ETHUSDT,,,,1.107046337415625,,,0.6916110412592156,,,2025-11-30 04:13:28
405,2023-05-14,BTCUSDT,,,,1.1348274004194445,,,0.7141870715706259,,,2025-11-29 07:33:28
1908,2023-05-14,ETHUSDT,,,,1.1057607725506944,,,0.7190064846675218,,,2025-11-30 04:13:28
406,2023-05-15,BTCUSDT,,,,1.095562756092361,,,0.7790088339019929,,,2025-11-29 07:33:29
1909,2023-05-15,ETHUSDT,,,,1.0748025831065973,,,0.7845336691429887,,,2025-11-30 04:13:28
407,2023-05-16,BTCUSDT,,,,1.0832085683357642,,,0.7311185049676546,,,2025-11-29 07:33:29
1910,2023-05-16,ETHUSDT,,,,1.0846834908322915,,,0.7640949493889777,,,2025-11-30 04:13:29
1911,2023-05-17,ETHUSDT,,,,1.131107355498264,,,0.7415997088034364,,,2025-11-30 04:13:29
408,2023-05-17,BTCUSDT,,,,1.1077877343625,,,0.7171627871397496,,,2025-11-29 07:33:29
409,2023-05-18,BTCUSDT,,,,1.0758697256836807,,,0.7671540678219945,,,2025-11-29 07:33:30
1912,2023-05-18,ETHUSDT,,,,1.085916670528472,,,0.740678679617544,,,2025-11-30 04:13:29
410,2023-05-19,BTCUSDT,,,,1.1318854797329863,,,0.6838877792543226,,,2025-11-29 07:33:30
1913,2023-05-19,ETHUSDT,,,,1.1115487579527779,,,0.7269344547405553,,,2025-11-30 04:13:30
411,2023-05-20,BTCUSDT,,,,1.2279368440701388,,,0.7051961867490281,,,2025-11-29 07:33:30
1914,2023-05-20,ETHUSDT,,,,1.1735197770406252,,,0.7886920971213537,,,2025-11-30 04:13:30
412,2023-05-21,BTCUSDT,,,,1.1111291882447916,,,0.7307235027958017,,,2025-11-29 07:33:30
1915,2023-05-21,ETHUSDT,,,,1.1280244079614583,,,0.7707998549992355,,,2025-11-30 04:13:30
1916,2023-05-22,ETHUSDT,,,,1.120726535817361,,,0.7798005467969664,,,2025-11-30 04:13:30
413,2023-05-22,BTCUSDT,,,,1.135996180579514,,,0.6938431103017375,,,2025-11-29 07:33:31
1917,2023-05-23,ETHUSDT,,,,1.1588688931291666,,,1.0665133277763583,,,2025-11-30 04:13:31
414,2023-05-23,BTCUSDT,,,,1.1312627257569445,,,0.9341820146547757,,,2025-11-29 07:33:31
1918,2023-05-24,ETHUSDT,,,,1.084035898600347,,,0.7135387311258833,,,2025-11-30 04:13:31
415,2023-05-24,BTCUSDT,,,,1.0449621247288197,,,0.5787565381846491,,,2025-11-29 07:33:31
1919,2023-05-25,ETHUSDT,,,,1.1348177985878474,,,0.6378455293903351,,,2025-11-30 04:13:31
416,2023-05-25,BTCUSDT,,,,1.1238680401329861,,,0.5776556997111809,,,2025-11-29 07:33:31
1920,2023-05-26,ETHUSDT,,,,1.1466946074232638,,,0.831660356110961,,,2025-11-30 04:13:31
417,2023-05-26,BTCUSDT,,,,1.1073858760913196,,,0.7222803937122992,,,2025-11-29 07:33:32
1921,2023-05-27,ETHUSDT,,,,1.253256214172222,,,0.9162771080004601,,,2025-11-30 04:13:32
418,2023-05-27,BTCUSDT,,,,1.2806733972104167,,,0.8080758985672531,,,2025-11-29 07:33:32
419,2023-05-28,BTCUSDT,,,,1.1362181607184025,,,0.9873205031586355,,,2025-11-29 07:33:32
1922,2023-05-28,ETHUSDT,,,,1.1251823848739582,,,0.9681739438923971,,,2025-11-30 04:13:32
420,2023-05-29,BTCUSDT,,,,1.1046137651333334,,,1.1320489403500182,,,2025-11-29 07:33:33
1923,2023-05-29,ETHUSDT,,,,1.1055048003388888,,,1.17569926611339,,,2025-11-30 04:13:32
1924,2023-05-30,ETHUSDT,,,,1.0975463643916668,,,1.1193080921274514,,,2025-11-30 04:13:33
421,2023-05-30,BTCUSDT,,,,1.0960408609899306,,,0.944886549533026,,,2025-11-29 07:33:33
422,2023-05-31,BTCUSDT,,,,1.100827356178125,,,0.6796460044917078,,,2025-11-29 07:33:33
1925,2023-05-31,ETHUSDT,,,,1.0930172015097221,,,0.898581258293937,,,2025-11-30 04:13:33
1926,2023-06-01,ETHUSDT,,,,1.1308356903520833,,,0.8208437112129933,,,2025-11-30 04:13:33
423,2023-06-01,BTCUSDT,,,,1.1009364129503474,,,0.5743149119786659,,,2025-11-29 07:33:33
424,2023-06-02,BTCUSDT,,,,1.0887258588451387,,,0.6240908195572997,,,2025-11-29 07:33:34
1927,2023-06-02,ETHUSDT,,,,1.075803749982639,,,0.9777970750910564,,,2025-11-30 04:13:33
1928,2023-06-03,ETHUSDT,,,,1.2191514627586804,,,1.0810954759087392,,,2025-11-30 04:13:34
425,2023-06-03,BTCUSDT,,,,1.1887656036124998,,,0.6828021364671227,,,2025-11-29 07:33:34
1929,2023-06-04,ETHUSDT,,,,1.1496323047291668,,,1.0447522023772915,,,2025-11-30 04:13:34
426,2023-06-04,BTCUSDT,,,,1.2095882171569445,,,0.7068716639537402,,,2025-11-29 07:33:34
1930,2023-06-05,ETHUSDT,,,,1.069471133567361,,,0.7179880051447116,,,2025-11-30 04:13:34
427,2023-06-05,BTCUSDT,,,,1.027697224144792,,,0.547879903419753,,,2025-11-29 07:33:35
1931,2023-06-06,ETHUSDT,,,,1.127696896525,,,0.7063667572502277,,,2025-11-30 04:13:35
428,2023-06-06,BTCUSDT,,,,1.1119782905399307,,,0.5496677551276731,,,2025-11-29 07:33:35
1932,2023-06-07,ETHUSDT,,,,1.0803945441204863,,,0.9754348759453836,,,2025-11-30 04:13:35
429,2023-06-07,BTCUSDT,,,,1.0759745443197917,,,0.7921392083412665,,,2025-11-29 07:33:35
1933,2023-06-08,ETHUSDT,,,,1.1003532348993055,,,0.8172718966235396,,,2025-11-30 04:13:35
430,2023-06-08,BTCUSDT,,,,1.096637184625,,,0.6648932677355989,,,2025-11-29 07:33:35
1934,2023-06-09,ETHUSDT,,,,1.1350090302777778,,,0.7987570295881624,,,2025-11-30 04:13:35
431,2023-06-09,BTCUSDT,,,,1.166741879978125,,,0.7195988974379134,,,2025-11-29 07:33:36
1935,2023-06-10,ETHUSDT,,,,1.0371657524506945,,,0.5957599874809982,,,2025-11-30 04:13:36
432,2023-06-10,BTCUSDT,,,,1.0702634517847223,,,0.5550765510588967,,,2025-11-29 07:33:36
1936,2023-06-11,ETHUSDT,,,,1.1010287889381947,,,0.5965493631225165,,,2025-11-30 04:13:36
433,2023-06-11,BTCUSDT,,,,1.1120928121934028,,,0.5536859769294572,,,2025-11-29 07:33:36
1937,2023-06-12,ETHUSDT,,,,1.0773611974131942,,,0.6208045651528464,,,2025-11-30 04:13:36
434,2023-06-12,BTCUSDT,,,,1.0741063662333332,,,0.6172459992572749,,,2025-11-29 07:33:36
1938,2023-06-13,ETHUSDT,,,,1.1718620537541666,,,0.6182683523976464,,,2025-11-30 04:13:36
435,2023-06-13,BTCUSDT,,,,1.1082042827649303,,,0.6475745812863561,,,2025-11-29 07:33:37
1939,2023-06-14,ETHUSDT,,,,1.1101372988854168,,,0.6050362904472008,,,2025-11-30 04:13:37
436,2023-06-14,BTCUSDT,,,,1.1077082372142362,,,0.596805350907184,,,2025-11-29 07:33:37
1940,2023-06-15,ETHUSDT,,,,1.060884806342014,,,0.4721235713203575,,,2025-11-30 04:13:37
437,2023-06-15,BTCUSDT,,,,1.0788449385489585,,,0.4679067716300744,,,2025-11-29 07:33:37
438,2023-06-16,BTCUSDT,,,,1.1445481996194442,,,0.6933599534515118,,,2025-11-29 07:33:37
1941,2023-06-16,ETHUSDT,,,,1.1362423351715278,,,0.5680265338284006,,,2025-11-30 04:13:37
1942,2023-06-17,ETHUSDT,,,,1.191404057207639,,,0.7490722091481445,,,2025-11-30 04:13:38
439,2023-06-17,BTCUSDT,,,,1.119345198015972,,,0.9907720709588522,,,2025-11-29 07:33:38
440,2023-06-18,BTCUSDT,,,,1.1445471767802085,,,0.9589343351202162,,,2025-11-29 07:33:38
1943,2023-06-18,ETHUSDT,,,,1.1497570628243057,,,0.6964915512609507,,,2025-11-30 04:13:38
1944,2023-06-19,ETHUSDT,,,,1.1860089845666666,,,0.6840512387945041,,,2025-11-30 04:13:38
441,2023-06-19,BTCUSDT,,,,1.0665684226552083,,,0.9795097813826289,,,2025-11-29 07:33:39
1945,2023-06-20,ETHUSDT,,,,1.1469800153756944,,,0.708877377726208,,,2025-11-30 04:13:38
442,2023-06-20,BTCUSDT,,,,1.1633920346652777,,,1.1779435282030917,,,2025-11-29 07:33:39
1946,2023-06-21,ETHUSDT,,,,1.0520438943819446,,,0.9996378657160919,,,2025-11-30 04:13:39
443,2023-06-21,BTCUSDT,,,,1.094460821763889,,,1.6419447710548267,,,2025-11-29 07:33:40
1947,2023-06-22,ETHUSDT,,,,1.1278114417864584,,,1.1016401360720192,,,2025-11-30 04:13:39
444,2023-06-22,BTCUSDT,,,,1.0733958616788195,,,1.6807549836215046,,,2025-11-29 07:33:40
445,2023-06-23,BTCUSDT,,,,1.064722798898611,,,1.8129983359096624,,,2025-11-29 07:33:40
1948,2023-06-23,ETHUSDT,,,,1.0873336621711804,,,1.0829358210662594,,,2025-11-30 04:13:39
1949,2023-06-24,ETHUSDT,,,,1.1089945871628473,,,1.0116197638774895,,,2025-11-30 04:13:39
446,2023-06-24,BTCUSDT,,,,1.1081944924246525,,,1.713020052583958,,,2025-11-29 07:33:40
447,2023-06-25,BTCUSDT,,,,1.0940670804298611,,,1.6348384254597663,,,2025-11-29 07:33:41
1950,2023-06-25,ETHUSDT,,,,1.075900335178125,,,1.0648868091050754,,,2025-11-30 04:13:40
1951,2023-06-26,ETHUSDT,,,,1.06922611049375,,,0.8960011471318702,,,2025-11-30 04:13:40
448,2023-06-26,BTCUSDT,,,,1.0738471856395835,,,1.4785743819503596,,,2025-11-29 07:33:41
449,2023-06-27,BTCUSDT,,,,1.1100245232190973,,,1.5618705644483752,,,2025-11-29 07:33:41
1952,2023-06-27,ETHUSDT,,,,1.1717546017010416,,,0.9243942362697508,,,2025-11-30 04:13:40
1953,2023-06-28,ETHUSDT,,,,1.0593618917517362,,,0.7687513776843926,,,2025-11-30 04:13:41
450,2023-06-28,BTCUSDT,,,,1.0737757619270836,,,1.405475657729451,,,2025-11-29 07:33:42
1954,2023-06-29,ETHUSDT,,,,1.0583305734645831,,,0.7403165273414871,,,2025-11-30 04:13:41
451,2023-06-29,BTCUSDT,,,,1.1158371674888887,,,1.5167681582260704,,,2025-11-29 07:33:42
1955,2023-06-30,ETHUSDT,,,,1.0828981735888887,,,0.9323806489720216,,,2025-11-30 04:13:41
452,2023-06-30,BTCUSDT,,,,1.0774505376711805,,,1.5121934029065305,,,2025-11-29 07:33:42
1956,2023-07-01,ETHUSDT,,,,1.165172336504861,,,1.1164120747776711,,,2025-11-30 04:13:41
453,2023-07-01,BTCUSDT,,,,1.1070079828236112,,,1.4465646921529363,,,2025-11-29 07:33:43
1957,2023-07-02,ETHUSDT,,,,1.099029579590625,,,1.0513762182921123,,,2025-11-30 04:13:42
454,2023-07-02,BTCUSDT,,,,1.2238480651354164,,,1.5267046898881604,,,2025-11-29 07:33:43
1958,2023-07-03,ETHUSDT,,,,1.099556018598264,,,1.1867125436942527,,,2025-11-30 04:13:42
455,2023-07-03,BTCUSDT,,,,1.1969934245802083,,,1.6542038851399685,,,2025-11-29 07:33:43
1959,2023-07-04,ETHUSDT,,,,1.127044832786111,,,1.1400326116263788,,,2025-11-30 04:13:42
456,2023-07-04,BTCUSDT,,,,1.1148279351309027,,,1.682072012580805,,,2025-11-29 07:33:43
1960,2023-07-05,ETHUSDT,,,,1.124785676920486,,,0.9751357367322674,,,2025-11-30 04:13:42
457,2023-07-05,BTCUSDT,,,,1.0932239039184026,,,1.4283127350928142,,,2025-11-29 07:33:44
1961,2023-07-06,ETHUSDT,,,,1.1074965728218749,,,0.8810804548145109,,,2025-11-30 04:13:43
458,2023-07-06,BTCUSDT,,,,1.0897915372979168,,,1.3746020782938482,,,2025-11-29 07:33:44
459,2023-07-07,BTCUSDT,,,,1.1037723877333336,,,1.1607678101756644,,,2025-11-29 07:33:44
1962,2023-07-07,ETHUSDT,,,,1.0722382672399304,,,0.686090073440116,,,2025-11-30 04:13:43
460,2023-07-08,BTCUSDT,,,,1.2420694548204863,,,1.1704723676396955,,,2025-11-29 07:33:44
1963,2023-07-08,ETHUSDT,,,,1.1498649051760417,,,0.6827389743010103,,,2025-11-30 04:13:43
1964,2023-07-09,ETHUSDT,,,,1.1653140709725696,,,0.6987032406331419,,,2025-11-30 04:13:44
461,2023-07-09,BTCUSDT,,,,1.1592771848430554,,,1.2041573181032719,,,2025-11-29 07:33:45
1965,2023-07-10,ETHUSDT,,,,1.1303025938888887,,,0.7283511163765969,,,2025-11-30 04:13:44
462,2023-07-10,BTCUSDT,,,,1.092301355,,,1.1712865133226142,,,2025-11-29 07:33:45
1966,2023-07-11,ETHUSDT,,,,1.0916597261458334,,,0.8211358167414138,,,2025-11-30 04:13:44
463,2023-07-11,BTCUSDT,,,,1.1291280884375,,,1.4426494614829555,,,2025-11-29 07:33:45
1967,2023-07-12,ETHUSDT,,,,1.1021345640277778,,,0.903068612826329,,,2025-11-30 04:13:44
464,2023-07-12,BTCUSDT,,,,1.1692835935069443,,,1.4331341643130004,,,2025-11-29 07:33:45
465,2023-07-13,BTCUSDT,,,,1.1182952802430555,,,1.3297234744270103,,,2025-11-29 07:33:46
1968,2023-07-13,ETHUSDT,,,,1.1417832140625002,,,0.9659016587518513,,,2025-11-30 04:13:45
1969,2023-07-14,ETHUSDT,,,,1.0900630241666667,,,1.3060888036405496,,,2025-11-30 04:13:45
466,2023-07-14,BTCUSDT,,,,1.0396084550347222,,,1.3689126529515765,,,2025-11-29 07:33:46
467,2023-07-15,BTCUSDT,,,,1.1424980679166667,,,0.8800192847501275,,,2025-11-29 07:33:46
1970,2023-07-15,ETHUSDT,,,,1.167692168715278,,,0.9367513553670169,,,2025-11-30 04:13:45
468,2023-07-16,BTCUSDT,,,,1.1728008871180555,,,0.9038439280513149,,,2025-11-29 07:33:47
1971,2023-07-16,ETHUSDT,,,,1.1888680802777776,,,0.9269241531738681,,,2025-11-30 04:13:46
469,2023-07-17,BTCUSDT,,,,1.0903373763194442,,,0.8629057755950671,,,2025-11-29 07:33:47
1972,2023-07-17,ETHUSDT,,,,1.0687114048611113,,,0.8262653770555022,,,2025-11-30 04:13:46
470,2023-07-18,BTCUSDT,,,,1.0998335280555556,,,0.7534466165761441,,,2025-11-29 07:33:47
1973,2023-07-18,ETHUSDT,,,,1.0544848120833334,,,0.7550062264894125,,,2025-11-30 04:13:46
1974,2023-07-19,ETHUSDT,,,,1.1001363188888889,,,0.7754764058564252,,,2025-11-30 04:13:46
471,2023-07-19,BTCUSDT,,,,1.1021099467013888,,,0.7628590844144799,,,2025-11-29 07:33:47
1975,2023-07-20,ETHUSDT,,,,1.0720456466666666,,,0.7238936391799461,,,2025-11-30 04:13:47
472,2023-07-20,BTCUSDT,,,,1.0752326970833335,,,0.7651246252473052,,,2025-11-29 07:33:48
1976,2023-07-21,ETHUSDT,,,,1.0946426193749998,,,0.6667645576741772,,,2025-11-30 04:13:47
473,2023-07-21,BTCUSDT,,,,1.082555594722222,,,0.7181473386303737,,,2025-11-29 07:33:48
1977,2023-07-22,ETHUSDT,,,,1.2335778845486112,,,0.6707709754432516,,,2025-11-30 04:13:47
474,2023-07-22,BTCUSDT,,,,1.2117063451388888,,,0.780992980117369,,,2025-11-29 07:33:48
475,2023-07-23,BTCUSDT,,,,1.2573650662847224,,,0.8544930728002049,,,2025-11-29 07:33:49
1978,2023-07-23,ETHUSDT,,,,1.226062964722222,,,0.6410634288507472,,,2025-11-30 04:13:47
1979,2023-07-24,ETHUSDT,,,,1.0603223238194444,,,0.5945683602757471,,,2025-11-30 04:13:48
476,2023-07-24,BTCUSDT,,,,1.0614321778819447,,,0.7038881997376375,,,2025-11-29 07:33:49
1980,2023-07-25,ETHUSDT,,,,1.1277919108333334,,,0.6531729191343116,,,2025-11-30 04:13:48
477,2023-07-25,BTCUSDT,,,,1.2056654544097223,,,0.6986196138529495,,,2025-11-29 07:33:49
1981,2023-07-26,ETHUSDT,,,,1.2087936949652778,,,0.721619825125436,,,2025-11-30 04:13:48
478,2023-07-26,BTCUSDT,,,,1.18325275,,,0.8066882753896504,,,2025-11-29 07:33:49
479,2023-07-27,BTCUSDT,,,,1.2022828688541667,,,0.9114311343997779,,,2025-11-29 07:33:50
1982,2023-07-27,ETHUSDT,,,,1.1575226075,,,0.8064784186828834,,,2025-11-30 04:13:49
1983,2023-07-28,ETHUSDT,,,,1.1891220705902779,,,0.7847062674916835,,,2025-11-30 04:13:49
480,2023-07-28,BTCUSDT,,,,1.2245018838194446,,,0.9051776934111725,,,2025-11-29 07:33:50
481,2023-07-29,BTCUSDT,,,,1.4454480935763891,,,0.9469632341247348,,,2025-11-29 07:33:50
1984,2023-07-29,ETHUSDT,,,,1.3709816961458334,,,0.8570494764579447,,,2025-11-30 04:13:49
